address,lat,long,nearest_mrt,dist_to_mrt,nearest_prisch,is_<2km_prisch,nearest_top20,is_<2km_top20,time_to_city,nearest_mall,dist_to_mall,dist_to_city
51 C'WEALTH DR,1.30153486975605,103.79764036201999,Commonwealth,0.12576689595281448,NEW TOWN PRIMARY SCHOOL,1,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,25.73333333333333,Holland Road Shopping Centre,0.999154503182216,6.305162804845442
27 GHIM MOH LINK,1.3083712634603402,103.78513350843299,Buona Vista,0.5585479551605486,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,28.65,The Star Vista,0.3972309454798169,7.867460312332631
143 MEI LING ST,1.29348201306175,103.8049167409,Queenstown,0.1883523028881197,QUEENSTOWN PRIMARY SCHOOL,1,FAIRFIELD METHODIST SCHOOL (PRIMARY),0,24.15,Anchorpoint,0.5086571749327008,5.294712623628765
61C STRATHMORE AVE,1.29423642591379,103.812035249623,Queenstown,0.6861291411586825,QUEENSTOWN PRIMARY SCHOOL,1,RADIN MAS PRIMARY SCHOOL,0,27.7,Anchorpoint,0.924851245851057,4.540958665719461
53 C'WEALTH DR,1.3020587825701102,103.796581739102,Commonwealth,0.1986210159382895,NEW TOWN PRIMARY SCHOOL,1,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,27.25,Holland Road Shopping Centre,0.9187130137557966,6.435110989908633
50 C'WEALTH DR,1.30112909158394,103.79712303246401,Commonwealth,0.19723885839341448,NEW TOWN PRIMARY SCHOOL,1,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,27.15,Holland Road Shopping Centre,1.0301983723697052,6.346438548855148
8 GHIM MOH RD,1.31057227583682,103.78764306981199,Buona Vista,0.4466468605763771,HENRY PARK PRIMARY SCHOOL,1,HENRY PARK PRIMARY SCHOOL,1,35.516666666666666,The Star Vista,0.40755663944795584,7.695257127258622
13 DOVER CL EAST,1.3053701122936598,103.78607951940599,Buona Vista,0.4921015271762543,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,FAIRFIELD METHODIST SCHOOL (PRIMARY),1,34.68333333333334,Rochester Mall,0.2634759039641889,7.659849080105113
132 CLARENCE LANE,1.2922552343749698,103.81487980735099,Redhill,0.3556911218314948,GAN ENG SENG PRIMARY SCHOOL,1,RADIN MAS PRIMARY SCHOOL,0,24.86666666666667,Anchorpoint,1.0952705909253386,4.181898476892712
149 MEI LING ST,1.2947997581744801,103.804609065173,Queenstown,0.14408431088079401,QUEENSTOWN PRIMARY SCHOOL,1,FAIRFIELD METHODIST SCHOOL (PRIMARY),0,24.61666666666667,Anchorpoint,0.6579748504831383,5.3588529444006525
414 SEMBAWANG DR,1.4513245489471698,103.818031195261,Sembawang,0.33120660014829656,CANBERRA PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,54.28333333333333,Sembawang Shopping Centre,1.2783885626257054,18.8740768564307
318 SEMBAWANG VISTA,1.44623076981756,103.81999393112801,Sembawang,0.3209982716694067,SEMBAWANG PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,54.78333333333333,Sembawang Shopping Centre,0.7032162993035548,18.279062200347244
356C ADMIRALTY DR,1.4492522111598602,103.81779461767799,Sembawang,0.2524454714139803,CANBERRA PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,51.95,Sembawang Shopping Centre,1.1140122180198293,18.654787365411114
353A ADMIRALTY DR,1.45053763016094,103.819135455324,Sembawang,0.1863038291491549,CANBERRA PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,50.76666666666666,Sembawang Shopping Centre,1.1385275253914078,18.764776016244873
501B WELLINGTON CIRCLE,1.4521857140021102,103.82136988326,Sembawang,0.3676835751563977,WELLINGTON PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,55.78333333333333,Sembawang Shopping Centre,1.2033836313460915,18.897870609222828
421 CANBERRA RD,1.45299061364993,103.818532777338,Sembawang,0.4591672191813452,ENDEAVOUR PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,56.65,Sembawang Shopping Centre,1.4072703648318108,19.043853721144544
417 CANBERRA RD,1.45199817874291,103.819475589257,Sembawang,0.32342341581382844,WELLINGTON PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,55.6,Sembawang Shopping Centre,1.2616859883077371,18.916109705842135
588C MONTREAL DR,1.4504842247771998,103.82457849824101,Sembawang,0.5245654112878316,WELLINGTON PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,53.73333333333333,Sembawang Shopping Centre,0.9639348522019879,18.651971029631397
468B ADMIRALTY DR,1.45000861656515,103.81411089977301,Sembawang,0.6690827369939883,CANBERRA PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,60.51666666666666,Sembawang Shopping Centre,1.4716885273480065,18.823198737689165
359A ADMIRALTY DR,1.44966317668208,103.815544863508,Sembawang,0.5058713583985852,CANBERRA PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,56.63333333333333,Sembawang Shopping Centre,1.3245222630761662,18.75120309270303
503A CANBERRA LINK,1.45058879786564,103.82164935031601,Sembawang,0.2391561871199024,WELLINGTON PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,52.66666666666666,Sembawang Shopping Centre,1.0255719655121,18.718575467519383
309 CANBERRA RD,1.44675734599978,103.821562407206,Sembawang,0.3113821163635962,SEMBAWANG PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,57.15,Sembawang Shopping Centre,0.6410798828266402,18.303577869705418
438B SENGKANG WEST AVE,1.39274518333865,103.87772003168502,Fernvale,0.1809609375867528,SENGKANG GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.93333333333333,The Seletar Mall,0.2204358581129724,12.372062639217102
209C COMPASSVALE LANE,1.3839937346604498,103.899173530483,Ranggung,0.19938818825419227,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.01666666666666,Rivervale Plaza,0.3423556847870544,12.261332013465406
313C ANCHORVALE RD,1.39183903140813,103.88799587838498,Tongkang,0.3520829597780445,ANCHOR GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,49.38333333333333,Compass One,0.7869362811832659,12.595135928868784
188B RIVERVALE DR,1.39454068651965,103.90545897540599,Rumbia,0.3347977277315869,RIVERVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.01666666666666,Rivervale Mall,0.2793535734262897,13.61592758042966
204C COMPASSVALE DR,1.3875661962063899,103.894821076791,Sengkang,0.4608863497369109,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,42.833333333333336,Compass One,0.4970074433883507,12.423033962251006
185A RIVERVALE CRES,1.39332237169058,103.907116237157,Rumbia,0.2349672281974471,MEE TOH SCHOOL,1,ROSYTH SCHOOL,0,47.15,Rivervale Mall,0.3185191148808521,13.578125186674523
122E RIVERVALE DR,1.38795724986825,103.90585216549101,Bakau,0.04983198463871032,NORTH SPRING PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.23333333333333,Rivervale Mall,0.4954291292648802,12.986717023295633
107 RIVERVALE WALK,1.3830050132519498,103.90027245352199,Kangkar,0.234959679346864,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.96666666666667,Rivervale Plaza,0.32667960754245645,12.21662569359883
317A ANCHORVALE RD,1.39392639161047,103.887958194183,Farmway,0.3839274193347508,SPRINGDALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,48.03333333333333,Compass One,0.8174154052230513,12.812538267727913
259A COMPASSVALE RD,1.39390590594044,103.896732147073,Sengkang,0.28292042743842283,COMPASSVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,41.7,Compass One,0.2763815157711639,13.15189494138781
313B ANCHORVALE RD,1.3913485037384499,103.888012432395,Tongkang,0.3161757396958445,ANCHOR GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.65,Compass One,0.7886053109970896,12.544393418019958
318D ANCHORVALE LINK,1.39314049828612,103.889509691071,Farmway,0.4480629605447271,NAN CHIAU PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.68333333333333,Compass One,0.6296694016010165,12.786132742161842
446B JLN KAYU,1.39176689034838,103.873322981775,Fernvale,0.3277300292150527,FERNVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,49.38333333333333,The Seletar Mall,0.31836795468395657,12.16006792353901
324A SENGKANG EAST WAY,1.39346660109152,103.89205693181101,Cheng Lim,0.3709262335747148,NAN CHIAU PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,45.0,Compass One,0.36927954333131857,12.916357953244491
226A COMPASSVALE WALK,1.38741262572687,103.899719706863,Ranggung,0.4475801156093851,SENG KANG PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,43.51666666666666,Rivervale Plaza,0.32062824806202217,12.628973015240426
267A COMPASSVALE LINK,1.38295233185929,103.89786262078199,Ranggung,0.1391763294421525,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,45.35,Rivervale Plaza,0.526549708029391,12.09470784020191
273A COMPASSVALE LINK,1.3840748564669498,103.894939721785,Buangkok,0.2139645286028903,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,39.1,Rivervale Plaza,0.7868670784685341,12.073368133185559
158A RIVERVALE CRES,1.38872018812523,103.90686905980499,Bakau,0.1787457196567468,NORTH SPRING PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.7,Rivervale Mall,0.4697145849244267,13.11419182748915
183A RIVERVALE CRES,1.3916410618871298,103.907924031863,Rumbia,0.22023307604801945,MEE TOH SCHOOL,1,ROSYTH SCHOOL,0,47.65,Rivervale Mall,0.3892969300946843,13.454566544996048
311D ANCHORVALE LANE,1.3918568396775202,103.88470242522699,Tongkang,0.28730469455936797,ANCHOR GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.95,Buangkok Square,0.8996347077022955,12.483808208437656
157B RIVERVALE CRES,1.3876310636466298,103.90823291882299,Bakau,0.3171715914190844,NORTH SPRING PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.13333333333333,Rivervale Mall,0.65745989160004,13.080499939420045
403D FERNVALE LANE,1.38821938378892,103.873178887951,Fernvale,0.5432214525632518,FERNVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,58.55,Greenwich V,0.4234275316958448,11.772639963277863
117B RIVERVALE DR,1.38358691172228,103.90252435438299,Kangkar,0.05760893607045822,NORTH SPRING PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,44.66666666666666,Rivervale Plaza,0.22195683276487774,12.387068238903215
318C ANCHORVALE LINK,1.3933335705343797,103.88900019291901,Farmway,0.4255075305444309,SPRINGDALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,49.05,Compass One,0.6894755569237001,12.787692072423338
245 COMPASSVALE RD,1.39296180675513,103.89929140900101,Compassvale,0.22325019838949067,COMPASSVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,45.0,Compass One,0.4810504259785397,13.167814330844513
148 RIVERVALE CRES,1.3907621548792402,103.905195828794,Rumbia,0.12097644568049358,RIVERVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.03333333333333,Rivervale Mall,0.17988924138103765,13.228901539210176
260C SENGKANG EAST WAY,1.39413298199159,103.895443551571,Sengkang,0.2710397633294913,COMPASSVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,42.15,Compass One,0.2337007356121223,13.121037896199315
196 RIVERVALE DR,1.3928367952150602,103.903146292304,Rumbia,0.34248651570573,RIVERVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,43.05,Rivervale Mall,0.1627677377311867,13.334211895559378
206D COMPASSVALE LANE,1.38696771906197,103.897260059685,Ranggung,0.3156399449496071,SENG KANG PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,41.78333333333333,Rivervale Plaza,0.5386947287137767,12.470300622913065
197 RIVERVALE DR,1.3926072046001898,103.903563470108,Rumbia,0.2897390961259053,RIVERVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,43.43333333333333,Rivervale Mall,0.11002434741472272,13.331397308423616
403B FERNVALE LANE,1.38879143490192,103.87297983202801,Fernvale,0.5112783315537124,FERNVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,51.88333333333333,Greenwich V,0.4169957457244189,11.83007935003653
224B COMPASSVALE WALK,1.3882117278978705,103.89787095054199,Ranggung,0.4560891090854594,SENG KANG PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,43.31666666666667,Compass One,0.5273720255605264,12.623625533993001
121B RIVERVALE DR,1.38635282133169,103.904834771688,Bakau,0.1973094867067475,NORTH SPRING PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,47.35,Rivervale Plaza,0.3436171364579655,12.777011023480167
256 COMPASSVALE RD,1.39387428397687,103.89928143796601,Compassvale,0.15303002117586184,COMPASSVALE PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,42.75,Compass One,0.5106820976855511,13.259750996867048
312A ANCHORVALE LANE,1.3917337416987199,103.88515562426399,Tongkang,0.2561038985321937,ANCHOR GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.26666666666666,Buangkok Square,0.9077415385106464,12.48581997502107
310B ANCHORVALE RD,1.39090460679764,103.88468286249201,Tongkang,0.19935740774297026,ANCHOR GREEN PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,45.11666666666667,Buangkok Square,0.8023556730844199,12.382609477965447
315A ANCHORVALE RD,1.39194187989873,103.889018489102,Tongkang,0.4447066724311313,NAN CHIAU PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,50.01666666666666,Compass One,0.6728878702393067,12.642980028162398
205A COMPASSVALE LANE,1.38603998418638,103.89696668011601,Ranggung,0.21780219918913188,NORTH VISTA PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,45.43333333333333,Rivervale Plaza,0.5491883060522161,12.363327237526796
324C SENGKANG EAST WAY,1.39254408668838,103.891776534324,Sengkang,0.4224851703387474,NAN CHIAU PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,46.41666666666666,Compass One,0.3698257134831063,12.809876246602522
511 SERANGOON NTH AVE 4,1.3711995231746,103.87563237216,Kovan,1.6131961756916418,ROSYTH SCHOOL,1,ROSYTH SCHOOL,1,49.95,myVillage ,1.3546106321494096,10.007524932607414
315 SERANGOON AVE 2,1.35293445761677,103.865970806633,Lorong Chuan,0.191955520839982,YANGZHENG PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,0,34.98333333333333,NEX,0.7015530873096553,7.789432657042975
211 SERANGOON AVE 4,1.3563168882982901,103.873175455861,Serangoon,0.7155784841419387,ZHONGHUA PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,38.08333333333333,NEX,0.6407007114320372,8.35064856963029
204 SERANGOON CTRL,1.35243827939714,103.873298136881,Serangoon,0.2873280077333754,YANGZHENG PRIMARY SCHOOL,1,ROSYTH SCHOOL,0,33.05,NEX,0.2520923281181867,7.945080809895043
413 SERANGOON CTRL,1.3491480102515199,103.873853061746,Serangoon,0.08259495107251745,YANGZHENG PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,0,27.86666666666667,NEX,0.2786514345617722,7.619255646097195
517 SERANGOON NTH AVE 4,1.37132342766085,103.874085635267,Kovan,1.740882172444962,ROSYTH SCHOOL,1,ROSYTH SCHOOL,1,47.8,myVillage ,1.2154558879075141,9.976065662487569
135 SERANGOON NTH AVE 2,1.3672560664698503,103.874813498992,Kovan,1.390730894179549,ROSYTH SCHOOL,1,ROSYTH SCHOOL,1,40.75,myVillage ,1.1118757889603064,9.563043967449815
539 SERANGOON NTH AVE 4,1.37496192242403,103.872188582292,Fernvale,1.9411471598246608,ROSYTH SCHOOL,1,ROSYTH SCHOOL,1,49.18333333333333,myVillage ,1.3442937579513483,10.316917563757212
319 SERANGOON AVE 2,1.35252439194918,103.86804387785801,Lorong Chuan,0.3607022400170917,YANGZHENG PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,0,36.96666666666667,NEX,0.4714983262265754,7.796143174814544
831 TAMPINES ST 83,1.35036280478376,103.934554541156,Tampines West,0.6692750112282522,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,45.91666666666666,Fairprice Hub,0.7115653645519102,11.797401426423585
215 TAMPINES ST 23,1.3546644313888299,103.953165900686,Tampines East,0.3145109845041788,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.78333333333333,Sun Plaza,0.8770165097586786,13.745633600492226
438 TAMPINES ST 43,1.360314073838,103.95159061795201,Tampines East,0.6184777871529992,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,50.8,Sun Plaza,0.5517394294596073,13.969982616172832
221 TAMPINES ST 24,1.3551605623311498,103.952361056234,Tampines East,0.3687005697270449,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.45,Sun Plaza,0.7722634249358125,13.703461475395692
463 TAMPINES ST 44,1.3592442016143,103.954640756718,Tampines East,0.3373489213614166,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,52.53333333333333,Sun Plaza,0.8787816587138307,14.172216603248915
884 TAMPINES ST 83,1.3515327705706701,103.93280546659,Tampines West,0.8939527536361142,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,49.03333333333333,Fairprice Hub,0.8445572786472535,11.727556596053518
274 TAMPINES ST 22,1.3482999407904899,103.95005945995001,Simei,0.668541223555777,ANGSANA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,50.46666666666667,Eastpoint Mall,0.7038057232176645,13.066772520359358
234 TAMPINES ST 21,1.3559041356601298,103.948024616734,Tampines,0.5466223210721228,GONGSHANG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,44.93333333333333,Sun Plaza,0.3976885454875556,13.359995131121348
817 TAMPINES ST 81,1.34763966728318,103.936697966178,Tampines West,0.2851690029706625,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,46.35,Fairprice Hub,0.7523377493607261,11.803151993733392
107 TAMPINES ST 11,1.34836421842072,103.94815872381399,Simei,0.8088865070930024,ANGSANA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,48.48333333333333,Tampines Mall,0.6348428342684815,12.893729391426547
161 TAMPINES ST 12,1.35000084839602,103.945978324355,Tampines,0.5753914941148556,TAMPINES PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.73333333333333,Tampines Mall,0.3443609077326528,12.794444664383558
136 SIMEI ST 1,1.34793607242033,103.95633980827101,Simei,0.6174250234621887,ANGSANA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.13333333333333,Eastpoint Mall,0.6857280544807397,13.637587245699603
317 TAMPINES ST 33,1.3515380290618402,103.956897901071,Tampines East,0.5510372332101071,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,48.73333333333333,Eastpoint Mall,1.0677467909172442,13.90058283873296
805 TAMPINES AVE 4,1.3461154576957899,103.937408478235,Tampines West,0.11005693811346526,JUNYUAN PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,43.21666666666667,Fairprice Hub,0.8708498586161038,11.767572408427279
113 SIMEI ST 1,1.3428542556735399,103.94988040818001,Simei,0.3876658653133372,CHANGKAT PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,44.31666666666667,Eastpoint Mall,0.3532811588328586,12.732022677226164
717 TAMPINES ST 72,1.35881527040072,103.93514732191099,Tampines,1.0292842934228907,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,51.91666666666666,Fairprice Hub,0.8090788213047954,12.44956357551937
702 TAMPINES ST 71,1.3561639870457198,103.937481306728,Tampines,0.6768659335475207,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,47.41666666666666,Fairprice Hub,0.4177831738843279,12.455033641448077
423 TAMPINES ST 41,1.3570727105721498,103.947601553633,Tampines,0.5563518533941515,GONGSHANG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.88333333333333,Sun Plaza,0.26019345417693823,13.399701488999318
710 TAMPINES ST 71,1.3586023880756295,103.937730607912,Tampines,0.7724740411456051,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,50.05,Fairprice Hub,0.6250488347596675,12.650486834820146
127 SIMEI ST 1,1.3465842438458202,103.954316430613,Simei,0.3856494414057299,ANGSANA PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,44.65,Eastpoint Mall,0.4528480021037382,13.367543021062495
266 TAMPINES ST 21,1.35196574894382,103.950237717969,Tampines East,0.7549475830473875,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,47.26666666666666,Tampines Mall,0.6556810559294761,13.308040748471692
293 TAMPINES ST 22,1.3503910805922401,103.954901592901,Tampines East,0.6575444767817447,CHONGZHENG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,50.05,Eastpoint Mall,0.8758889742972533,13.645071489288522
497C TAMPINES ST 45,1.35825225174872,103.958367360305,Tampines East,0.38732582490240414,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,49.03333333333333,White Sands,0.853187057253963,14.447391661762586
222 TAMPINES ST 24,1.35551706060218,103.952686477721,Tampines East,0.3220506094610034,GONGSHANG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.11666666666667,Sun Plaza,0.7802415063990998,13.755751114773156
409 TAMPINES ST 41,1.35915579362423,103.94514050676099,Tampines,0.5564404185690389,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,46.73333333333333,Sun Plaza,0.17887343557086174,13.324662292157148
868 TAMPINES ST 83,1.3547761639900802,103.933979620723,Tampines,1.0405957545364426,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,50.88333333333333,Fairprice Hub,0.6999763408727917,12.058217592928226
249 TAMPINES ST 21,1.35186837515817,103.948463265355,Tampines,0.6399656923534659,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,44.33333333333334,Tampines Mall,0.462163183345937,13.13938403556409
814 TAMPINES ST 81,1.3472836041914198,103.936553864724,Tampines West,0.2659693916394072,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,45.43333333333333,Fairprice Hub,0.7944143207872364,11.766825136276282
159 TAMPINES ST 12,1.35104130847402,103.946051539375,Tampines,0.4853427348587819,TAMPINES PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,44.15,Tampines Mall,0.25845867287493,12.867072756365099
730 TAMPINES ST 71,1.35727442241292,103.93344522269301,Tampines,1.1424886410254695,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,51.88333333333333,Fairprice Hub,0.8541449251047478,12.194792495162767
163 TAMPINES ST 12,1.34953223099797,103.947459140714,Tampines,0.7137387946468432,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,46.7,Tampines Mall,0.4872122322461081,12.900973729558721
210 TAMPINES ST 23,1.3540236561751802,103.95398855484301,Tampines East,0.30188103389347953,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,45.98333333333333,Sun Plaza,0.9927004458084068,13.781123338627507
925 TAMPINES ST 91,1.34642313830126,103.94096985824699,Tampines West,0.3172635212892514,JUNYUAN PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,44.85,Century Square,0.7164712668998979,12.110974829736243
933 TAMPINES ST 91,1.3452417228750602,103.939098694607,Tampines West,0.10233040904107894,JUNYUAN PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,43.45,Fairprice Hub,0.9200277160141038,11.865417878841761
262 TAMPINES ST 21,1.35375664901938,103.950970398919,Tampines East,0.5749609687488865,YUMIN PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,48.9,Tampines Mall,0.7422957810486872,13.487671399506008
342 TAMPINES ST 33,1.3511457046927398,103.961798123148,Tampines East,0.9065853594447244,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,55.95,Eastpoint Mall,1.3496162780202157,14.34102798673695
366 TAMPINES ST 34,1.35761758572119,103.961378989065,Tampines East,0.6732011163683261,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,51.06666666666667,White Sands,0.8748813227038158,14.685391779532164
395 TAMPINES AVE 7,1.35586379234092,103.95604913399099,Tampines East,0.08108000426300639,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,46.85,Sun Plaza,1.1015815596850849,14.085200048349176
385 TAMPINES ST 32,1.35496004375845,103.95852095013001,Tampines East,0.3707976617424828,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,49.38333333333333,White Sands,1.1982686405712069,14.257938962617864
158 SIMEI RD,1.34425348635591,103.95960282348301,Upper Changi,0.30898456040025424,CHANGKAT PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,47.81666666666667,Eastpoint Mall,0.7493371414747896,13.747514743689786
880A TAMPINES AVE 8,1.35201370917806,103.931999320762,Tampines West,0.9942843883441328,ST. HILDA'S PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,47.63333333333333,Fairprice Hub,0.9206047335279685,11.692650223993429
493B TAMPINES AVE 9,1.36226589882023,103.95206009759,Tampines East,0.7601379701146518,TAMPINES NORTH PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,51.4,Sun Plaza,0.6784546339921564,14.142680169776135
233 SIMEI ST 4,1.3441665250486499,103.956338322334,Simei,0.3488325880806267,CHANGKAT PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,38.35,Eastpoint Mall,0.40055579835551897,13.426108831060526
417 TAMPINES ST 41,1.35878092518789,103.947275912962,Tampines,0.6487438738163569,GONGSHANG PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,47.68333333333333,Sun Plaza,0.07955294615175673,13.485787756650618
384 TAMPINES ST 32,1.35401864329292,103.95805264577801,Tampines East,0.3830669457289709,EAST SPRING PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,49.63333333333333,White Sands,1.3117174521156456,14.157259762629161
515D TAMPINES CTRL 7,1.3569623370925399,103.93926920329399,Tampines,0.5290197829721258,POI CHING SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,52.18333333333333,Fairprice Hub,0.3953415727095299,12.664507253902281
497J TAMPINES ST 45,1.3592641665366398,103.95950398284201,Tampines East,0.5551107144118602,WHITE SANDS PRIMARY SCHOOL,1,GONGSHANG PRIMARY SCHOOL,1,49.25,White Sands,0.7099296469149453,14.615074448232306
