address,lat,long
209 BOON LAY PL,1.34625797211644,103.715154716629
208 BOON LAY PL,1.34700367367083,103.714216413585
207 BOON LAY PL,1.3465861027964,103.71356835409
925 JURONG WEST ST 92,1.34014998251695,103.689146387922
463 JURONG WEST ST 41,1.35057187534259,103.723239272388
484 JURONG WEST AVE 1,1.34820888556574,103.726357754906
423 JURONG WEST AVE 1,1.35086140005278,103.725450709899
459 JURONG WEST ST 41,1.3503290450039,103.720911817526
525 JURONG WEST ST 52,1.34731636202052,103.716329598595
480 JURONG WEST ST 41,1.3468476600946,103.724041804477
489 JURONG WEST AVE 1,1.34917459623673,103.72723983348
535 JURONG WEST ST 52,1.34942131073208,103.71701184524
481 JURONG WEST ST 41,1.34684614465939,103.725229988301
528 JURONG WEST ST 52,1.34832160433383,103.716955768923
425 JURONG WEST AVE 1,1.35085080574192,103.724437331849
513 JURONG WEST ST 52,1.34745759842817,103.719968013012
339A KANG CHING RD,1.33785466388305,103.721462722132
339D KANG CHING RD,1.33875703748671,103.72215701993
338B KANG CHING RD,1.33813942890641,103.72191384164
952 JURONG WEST ST 91,1.34253778939403,103.691438130951
724 JURONG WEST ST 72,1.34508671819795,103.698185850525
816 JURONG WEST ST 81,1.34531396644269,103.696418500187
526 JURONG WEST ST 52,1.34767189554902,103.717048366015
941 JURONG WEST ST 91,1.34388068772886,103.688795307632
158 YUNG LOH RD,1.32896082457076,103.722279551998
847 JURONG WEST ST 81,1.34537150466414,103.691869630974
624 JURONG WEST ST 61,1.34078438355043,103.697876125215
764 JURONG WEST ST 74,1.34939703660642,103.69844958022
273D JURONG WEST AVE 3,1.35225502596367,103.70308133299
759 JURONG WEST ST 74,1.35014490879961,103.69970417817
268A BOON LAY DR,1.3479800119286,103.707547320825
413 JURONG WEST ST 42,1.35327579127819,103.725111457509
765 JURONG WEST ST 74,1.35008225208999,103.69839455351
555 JURONG WEST ST 42,1.35366860451457,103.718853145615
460 JURONG WEST ST 41,1.34991931821998,103.720692262748
727 JURONG WEST AVE 5,1.34578289547379,103.697658651819
337D TAH CHING RD,1.33733224567145,103.721601005091
621 JURONG WEST ST 65,1.34094640873731,103.699525431571
458 JURONG WEST ST 41,1.35021069322065,103.720031948834
339B KANG CHING RD,1.33818062578949,103.721189046311
659D JURONG WEST ST 65,1.33640971323271,103.70247892707
663A JURONG WEST ST 65,1.33853145939344,103.701545131576
475 JURONG WEST ST 41,1.34809804107273,103.725087226378
346 KANG CHING RD,1.34023656666004,103.720885227164
686C JURONG WEST CTRL 1,1.34226609525472,103.704309342374
684C JURONG WEST ST 64,1.34358659212535,103.704502970823
612 JURONG WEST ST 65,1.33939662639214,103.700668722875
510 JURONG WEST ST 52,1.3480847714623,103.719204017938
683B JURONG WEST CTRL 1,1.34297156674521,103.704760487896
517D JURONG WEST ST 52,1.34492456848375,103.719459357636
946 JURONG WEST ST 91,1.34420009942757,103.69045184945
840 JURONG WEST ST 81,1.34419345446276,103.692091082179
221 BOON LAY PL,1.34637376407877,103.712472819666
268C BOON LAY DR,1.3471317962481,103.707996026992
426 JURONG WEST AVE 1,1.3515913942791,103.72464010393
276B JURONG WEST AVE 3,1.35266387212155,103.704448082084
672A JURONG WEST ST 65,1.34372474655062,103.700939148875
633 JURONG WEST ST 65,1.34326081308614,103.69933430697
201 BOON LAY DR,1.34326615072684,103.715411866571
832 JURONG WEST ST 81,1.34402411393528,103.695220414893
275A JURONG WEST ST 25,1.35241293514045,103.702221235164
182 YUNG SHENG RD,1.33369129501334,103.722503178422
272D JURONG WEST ST 24,1.35112934933017,103.704444804365
909 JURONG WEST ST 91,1.34117518124864,103.68645214091
658C JURONG WEST ST 65,1.33685328006249,103.700477310165
987D JURONG WEST ST 93,1.33659660947488,103.69537817893
184 YUNG SHENG RD,1.33332140109047,103.722288614113
359 YUNG AN RD,1.33611140347868,103.721401018416
654C JURONG WEST ST 61,1.3358446576423,103.697293247097
635 JURONG WEST ST 65,1.34241399273627,103.698777208379
453 JURONG WEST ST 42,1.35137070665535,103.717502209972
467 JURONG WEST ST 41,1.34949116382535,103.722545123133
653C JURONG WEST ST 61,1.33542562710518,103.696934679068
986C JURONG WEST ST 93,1.33695706398309,103.695668197233
321 TAH CHING RD,1.337271661097,103.724355525718
517E JURONG WEST ST 52,1.34456777104818,103.719018884939
910 JURONG WEST ST 91,1.34205519672861,103.68628857834
830 JURONG WEST ST 81,1.34533160962095,103.693436582709
682A JURONG WEST CTRL 1,1.34399451486162,103.705396292339
409 JURONG WEST ST 42,1.3540979270406,103.725324736878
656D JURONG WEST ST 61,1.33552096658047,103.699826927899
556 JURONG WEST ST 42,1.35362210304168,103.717858506741
630 JURONG WEST ST 65,1.34266182765453,103.700208801281
151 YUNG HO RD,1.32676126548726,103.721288502175
469 JURONG WEST ST 41,1.34849441236316,103.721245210516
692 JURONG WEST CTRL 1,1.34227184051501,103.7066119699
8 JLN BATU,1.3026393396839,103.883179671688
33 JLN BAHAGIA,1.3266120976656,103.858436241745
72 GEYLANG BAHRU,1.32158321590245,103.871419569078
43 BENDEMEER RD,1.32112499272338,103.865833285976
98 WHAMPOA DR,1.32158068709129,103.854150953187
75 WHAMPOA DR,1.32441875533382,103.858185074994
8 ST. GEORGE'S LANE,1.32357575802377,103.859877235646
5 JLN BATU,1.30156359677462,103.884028473673
96 GEYLANG BAHRU,1.32338061098184,103.870461630612
2 BEACH RD,1.30403300585898,103.864928408355
53 JLN MA'MOR,1.32827853904357,103.856097361404
94 WHAMPOA DR,1.32197941678426,103.855754340847
83 WHAMPOA DR,1.32357483276512,103.857034858444
22 BOON KENG RD,1.31817642675037,103.861403795159
18 ST. GEORGE'S RD,1.32406159729828,103.862833773877
15 ST. GEORGE'S RD,1.32447134086785,103.861936683959
9 ST. GEORGE'S RD,1.32372379609506,103.862995082822
15 BEACH RD,1.29579601677988,103.855495433165
111 WHAMPOA RD,1.32658975917055,103.856187917486
60 GEYLANG BAHRU,1.32282118210161,103.869177870562
112 LOR 3 GEYLANG,1.31210823499253,103.873783661336
103 TOWNER RD,1.32064381512284,103.861634081148
6 BOON KENG RD,1.31708803504618,103.860896688005
14 UPP BOON KENG RD,1.31505420515826,103.870303668462
39A BENDEMEER RD,1.32017938520718,103.866365809133
16 JLN TENTERAM,1.32813370856146,103.85955995036
56 GEYLANG BAHRU,1.32364514773996,103.868295292623
4B ST. GEORGE'S LANE,1.32229102470373,103.860174104007
11 FARRER PK RD,1.31236768241476,103.852109307152
33 MARINE CRES,1.30264896606627,103.912184784558
31 MARINE CRES,1.30370556638513,103.911444787591
20 MARINE TER,1.30371588728852,103.915067020322
34 MARINE CRES,1.30414964002546,103.912123966699
54 MARINE TER,1.30530229101584,103.915014006287
17 MARINE TER,1.30376782197877,103.914176046886
29 MARINE CRES,1.30284983627882,103.913197165824
73 MARINE DR,1.30380541604563,103.908362369014
427 PASIR RIS DR 6,1.37030649259798,103.956014968641
142 PASIR RIS ST 11,1.36345258509223,103.958901731763
104 PASIR RIS ST 12,1.36795278578738,103.958702642513
751 PASIR RIS ST 71,1.37786494222766,103.934075386369
426 PASIR RIS DR 6,1.3699683321348,103.956002614221
118 PASIR RIS ST 11,1.3671492004794,103.954805267521
227 PASIR RIS ST 21,1.37166868291671,103.961763681659
257 PASIR RIS ST 21,1.36705970665564,103.96369794683
126 PASIR RIS ST 11,1.36548783115925,103.955273377381
127 PASIR RIS ST 11,1.36589316333353,103.955221658333
119 PASIR RIS ST 11,1.36752490300233,103.954781393933
481 PASIR RIS DR 4,1.37389876519666,103.958929343522
196 PASIR RIS ST 12,1.36613863438202,103.960336632262
213 PASIR RIS ST 21,1.36836361180165,103.96066010554
610 ELIAS RD,1.3753110119026,103.942047305582
117 PASIR RIS ST 11,1.36789487704032,103.954721651011
741 PASIR RIS ST 71,1.37755384677881,103.936383536913
483 PASIR RIS DR 4,1.37404167538311,103.95999917309
572 PASIR RIS ST 53,1.37352014045405,103.945615490863
573 PASIR RIS ST 53,1.37388857753088,103.945876224471
144 PASIR RIS ST 11,1.36240784548333,103.960544055101
149 PASIR RIS ST 13,1.36155035352404,103.962008512252
636 PASIR RIS DR 1,1.37679049038115,103.940741575107
557 PASIR RIS ST 51,1.36702531507778,103.952134572584
769 PASIR RIS ST 71,1.37510622714737,103.9351471761
764 PASIR RIS ST 71,1.37630704678292,103.934559269205
232 PASIR RIS DR 4,1.37472099992646,103.961671927365
763 PASIR RIS ST 71,1.37595414757672,103.934298958078
750 PASIR RIS ST 71,1.3782086014767,103.934646086739
770 PASIR RIS ST 71,1.37508249647834,103.936111766776
467 PASIR RIS DR 6,1.37348577079512,103.956760604382
554 PASIR RIS ST 51,1.36821459742728,103.953145772884
188 PASIR RIS ST 12,1.36529812070636,103.959160173062
191 PASIR RIS ST 12,1.36606696993045,103.95873102026
428 PASIR RIS DR 6,1.36938405176505,103.95649211363
630 PASIR RIS DR 3,1.3783821527515,103.941096778597
195 PASIR RIS ST 12,1.36639650930501,103.960047020433
552 PASIR RIS ST 51,1.36745077992385,103.952550105586
562 PASIR RIS ST 51,1.36759038124041,103.950281806126
613 ELIAS RD,1.37499586404528,103.941510592544
555 PASIR RIS ST 51,1.36800821938075,103.95190995946
571 PASIR RIS ST 53,1.37309992739672,103.945674156701
251 PASIR RIS ST 21,1.37026418420369,103.96240968764
156 PASIR RIS ST 13,1.36408364529319,103.96289534923
219 PASIR RIS ST 21,1.36926449241468,103.96169261157
208 PASIR RIS ST 21,1.36624948871012,103.961918466487
220 PASIR RIS ST 21,1.37007425579013,103.961001855436
224 PASIR RIS ST 21,1.3706219291396,103.961110522182
245 PASIR RIS ST 21,1.37110012229172,103.96304680441
500 PASIR RIS ST 52,1.3760245207216,103.945945712947
607 ELIAS RD,1.37638608282283,103.942462589515
646 PASIR RIS DR 10,1.37808319671691,103.938173011726
413 PASIR RIS DR 6,1.37268850051357,103.955507049257
778 PASIR RIS ST 71,1.37441693620287,103.938207401151
422 PASIR RIS DR 6,1.37042585991841,103.954516818246
505 PASIR RIS ST 52,1.37665440089895,103.94523481723
534 PASIR RIS DR 1,1.3703929350693,103.950854847206
533 PASIR RIS DR 1,1.37083215981604,103.950882689315
601D PUNGGOL CTRL,1.40296400750638,103.907847415747
306D PUNGGOL DR,1.40608143462906,103.906438377943
306C PUNGGOL PL,1.40640385188347,103.905958190135
195B PUNGGOL RD,1.40137201164346,103.906485652921
296 PUNGGOL CTRL,1.40158819081016,103.905265199203
204B PUNGGOL FIELD,1.39868224502097,103.903211124105
203A PUNGGOL FIELD,1.39852428172223,103.903862659308
204A PUNGGOL FIELD,1.39877827554853,103.902910892565
171A EDGEDALE PLAINS,1.39463078246783,103.912293852531
642A PUNGGOL DR,1.39816276188602,103.916714233829
116 EDGEFIELD PLAINS,1.39541568018681,103.906912210986
646 PUNGGOL CTRL,1.398148804861,103.915780890415
648 PUNGGOL CTRL,1.3976923979029,103.915171969573
613B PUNGGOL DR,1.4042771025397,103.90827778637
612B PUNGGOL DR,1.40493858379941,103.908157161266
615C EDGEFIELD PLAINS,1.40355883669339,103.910153513143
619C PUNGGOL DR,1.40239328837617,103.910696806603
619A PUNGGOL DR,1.402605242163,103.911426719175
288B PUNGGOL PL,1.40267527178478,103.903297450012
612C PUNGGOL DR,1.40507771619281,103.90775993572
618C PUNGGOL DR,1.40168628797853,103.911815829329
301A PUNGGOL CTRL,1.40417216254396,103.906186058049
612A PUNGGOL DR,1.40416431665458,103.909117742952
303C PUNGGOL CTRL,1.4040520620826,103.905300204384
303A PUNGGOL CTRL,1.40377789364187,103.905762206365
301B PUNGGOL CTRL,1.40426541837518,103.905894745009
302B PUNGGOL PL,1.40437493103842,103.904784032402
268B PUNGGOL FIELD,1.40378241604129,103.897300084671
273D PUNGGOL PL,1.40252318209096,103.901295922358
273B PUNGGOL PL,1.40196010771339,103.901778767439
274D PUNGGOL PL,1.40303370918855,103.901688542522
102D PUNGGOL FIELD,1.39848070795435,103.905249752459
643 PUNGGOL CTRL,1.39731946011017,103.916018571836
175D PUNGGOL FIELD,1.39847060510127,103.907769343307
199D PUNGGOL FIELD,1.40045544227107,103.906207948142
176B EDGEFIELD PLAINS,1.39855735431842,103.908509049423
130 EDGEDALE PLAINS,1.39317299390015,103.910055332313
128B PUNGGOL FIELD WALK,1.39298792643348,103.912883071032
173A PUNGGOL FIELD,1.39701308622338,103.909354092412
166A PUNGGOL CTRL,1.39444866898152,103.915522366152
205A PUNGGOL FIELD,1.39852262016831,103.902111724631
174B EDGEDALE PLAINS,1.396731877474,103.910812912681
199C PUNGGOL FIELD,1.40064708187081,103.906006617712
197B PUNGGOL FIELD,1.40013151118101,103.906647584844
102B PUNGGOL FIELD,1.3990852577867,103.905471407838
104A EDGEFIELD PLAINS,1.39680570477948,103.905054187798
637C PUNGGOL DR,1.39917980664379,103.915006560993
202A PUNGGOL FIELD,1.39966422309229,103.904495606279
171B EDGEDALE PLAINS,1.39497731786872,103.912717529753
638A PUNGGOL DR,1.40012395686646,103.914871740477
642D PUNGGOL DR,1.39879750995962,103.915845691856
618B PUNGGOL DR,1.40146581977446,103.9121219516
289C PUNGGOL PL,1.40154924105211,103.903519454156
182 EDGEFIELD PLAINS,1.39892179551941,103.909311266559
184 EDGEFIELD PLAINS,1.39851583178002,103.910140642146
97 C'WEALTH CRES,1.3061604721458,103.801495664171
110 C'WEALTH CRES,1.30679892406232,103.798657169107
85 C'WEALTH CL,1.30407495261872,103.79933169089
164 STIRLING RD,1.29151824833554,103.802513058468
88 C'WEALTH CL,1.30488634425757,103.79918156237
168 STIRLING RD,1.29002050735811,103.80318804437
98 C'WEALTH CRES,1.30682219078482,103.801447113437
161 MEI LING ST,1.2915439156302,103.803508038366
162 MEI LING ST,1.29225467139033,103.802856952057
160 MEI LING ST,1.29209690708572,103.804229821165
6 HOLLAND CL,1.30711568626095,103.795264617136
12 HOLLAND AVE,1.30935284651406,103.794873297267
61B STRATHMORE AVE,1.29375107969483,103.811956712048
26 GHIM MOH LINK,1.30838826045914,103.785551268112
18B HOLLAND DR,1.31101768983653,103.791451916991
18A HOLLAND DR,1.31105861114959,103.791886575536
56 STIRLING RD,1.29669615080441,103.804269469708
55 STIRLING RD,1.29658923591677,103.804175434758
17 DOVER CRES,1.30765453773172,103.782891219198
5 DOVER CRES,1.30406012764311,103.782637200936
21 QUEEN'S CL,1.2932777500051,103.799918049241
20 QUEEN'S CL,1.29275007138267,103.799935877832
55 STRATHMORE AVE,1.29338294925716,103.809330719416
18D HOLLAND DR,1.30998398427409,103.792601366744
30 HOLLAND CL,1.30774789148086,103.796627163472
91 TANGLIN HALT RD,1.30072792288031,103.799417284922
28A DOVER CRES,1.30491595746285,103.782188062776
28 GHIM MOH LINK,1.30887985026284,103.784802916649
80 STRATHMORE AVE,1.2945613912197,103.809692095051
12 DOVER CL EAST,1.30499200291151,103.785807493097
81 STRATHMORE AVE,1.29462040658733,103.80927727367
147 MEI LING ST,1.29431742627587,103.804931843663
470 SEMBAWANG DR,1.45157616201366,103.81515743452
493 ADMIRALTY LINK,1.45654601332374,103.816763883508
487 ADMIRALTY LINK,1.45548450733921,103.816194689377
300 CANBERRA RD,1.44585216960768,103.822896239346
589C MONTREAL DR,1.44971283561315,103.824890741709
331 SEMBAWANG CL,1.4475285770662,103.816661963955
356B ADMIRALTY DR,1.44922869240593,103.81737574003
488 ADMIRALTY LINK,1.45507803962367,103.81645291747
501C WELLINGTON CIRCLE,1.45169408187552,103.821715715582
466C SEMBAWANG DR,1.45588056867505,103.813146773816
352B CANBERRA RD,1.45029896549211,103.819814828234
483 ADMIRALTY LINK,1.45603699736224,103.815580869079
468D ADMIRALTY DR,1.45083059926032,103.814273470438
466A SEMBAWANG DR,1.45520101606351,103.813588642102
307 CANBERRA RD,1.44592261930976,103.82165734645
492 ADMIRALTY LINK,1.45647431786212,103.81718135862
422 CANBERRA RD,1.45343668669671,103.818449528171
341A SEMBAWANG CL,1.44757636464401,103.818609770738
316 SEMBAWANG VISTA,1.44634275801164,103.82081661201
466B SEMBAWANG DR,1.45500467033158,103.813212087255
588A MONTREAL DR,1.45035683378178,103.825726692093
350A CANBERRA RD,1.45054091181453,103.820624275703
354A ADMIRALTY DR,1.45006599986271,103.818890891158
423 CANBERRA RD,1.45374132100674,103.818123782511
360C ADMIRALTY DR,1.4486749328363,103.814692191276
415 SEMBAWANG DR,1.45162631706751,103.81857298042
351D CANBERRA RD,1.45124006211954,103.819498420242
447A JLN KAYU,1.39213828470086,103.872490555974
154 RIVERVALE CRES,1.3910358918062,103.906909105887
230 COMPASSVALE WALK,1.38835481994174,103.901270877485
194 RIVERVALE DR,1.3926095622156,103.901592552822
111 RIVERVALE WALK,1.38439716664512,103.900811577122
299A COMPASSVALE ST,1.39624131422152,103.902632812388
186A RIVERVALE DR,1.39300977764146,103.905649478832
202C SENGKANG EAST RD,1.38753228222894,103.892967111261
207B COMPASSVALE LANE,1.38496286333897,103.898227965835
129 RIVERVALE ST,1.38986875434292,103.902651026007
322B ANCHORVALE DR,1.39134223763824,103.891903586971
291D COMPASSVALE ST,1.39680336272166,103.898497262093
404B FERNVALE LANE,1.38829654333714,103.873546044227
151 RIVERVALE CRES,1.39202334402452,103.905897483327
319B ANCHORVALE DR,1.39139722657161,103.890466407379
290A COMPASSVALE CRES,1.39607877196846,103.89672761336
321C ANCHORVALE DR,1.39058578077811,103.891617324
301C ANCHORVALE DR,1.38851820288469,103.891082520107
207D COMPASSVALE LANE,1.38430948653883,103.897629498821
309C ANCHORVALE RD,1.3910982238948,103.885761221121
150 RIVERVALE CRES,1.392354298139,103.906260569671
123A RIVERVALE DR,1.38604164042444,103.902900565994
236 COMPASSVALE WALK,1.3904871662738,103.899438527283
142 RIVERVALE CRES,1.39045415383478,103.905102917752
309D ANCHORVALE RD,1.39081110421369,103.885496222761
211B COMPASSVALE LANE,1.38508719120598,103.898737047703
209B COMPASSVALE LANE,1.38381273696566,103.898807645852
208B COMPASSVALE LANE,1.38454735751817,103.898810019993
213A COMPASSVALE LANE,1.38581624385594,103.900206949645
267B COMPASSVALE LINK,1.38319999468029,103.897433235307
443B FERNVALE RD,1.39118380458731,103.873946079101
435C FERNVALE RD,1.39359978788204,103.876912987517
436A FERNVALE RD,1.39283366745998,103.876517997854
438A SENGKANG WEST AVE,1.39274604000733,103.877421746156
410C FERNVALE RD,1.38993920373878,103.876479595851
269C COMPASSVALE LINK,1.38351198345381,103.896373988918
268C COMPASSVALE LINK,1.38476706087905,103.895957786939
265C COMPASSVALE LINK,1.38208859905341,103.895967834108
264A COMPASSVALE BOW,1.38113503189066,103.896831355117
271A SENGKANG CTRL,1.38595588536247,103.894654799481
277B COMPASSVALE LINK,1.38233665875831,103.894510804136
265B COMPASSVALE LINK,1.38213716574564,103.895742316336
277C COMPASSVALE LINK,1.382379846623,103.893800423718
277D COMPASSVALE LINK,1.38183345894478,103.893909396228
305B ANCHORVALE LINK,1.38919514547519,103.888598523836
405A FERNVALE LANE,1.38882291640563,103.873859040678
186D RIVERVALE DR,1.39342931614249,103.905442121703
296B COMPASSVALE CRES,1.3976389016057,103.899287408404
157C RIVERVALE CRES,1.38775850187871,103.907729091751
203A COMPASSVALE RD,1.38646923120079,103.895407767764
123B RIVERVALE DR,1.38617778526651,103.902618689082
251 COMPASSVALE ST,1.39362917030334,103.900028614253
183C RIVERVALE CRES,1.39094842317403,103.908612424417
158B RIVERVALE CRES,1.38841338018717,103.906676179338
298D COMPASSVALE ST,1.39581664336505,103.900930171269
191A RIVERVALE DR,1.39374008288858,103.903484775847
201B COMPASSVALE DR,1.38831311571147,103.893923639861
248 COMPASSVALE RD,1.3921979125027,103.898456289529
313A ANCHORVALE RD,1.39158552030217,103.887519934332
229 COMPASSVALE WALK,1.38866428790221,103.900753699341
109 RIVERVALE WALK,1.38328317106654,103.899641368712
317B ANCHORVALE RD,1.3938623220476,103.888540263546
301D ANCHORVALE DR,1.38840523759899,103.891301833133
115 RIVERVALE WALK,1.38443729931578,103.901309870914
325B SENGKANG EAST WAY,1.39290849913153,103.89067545184
240 COMPASSVALE WALK,1.39075081534736,103.897946867701
258B COMPASSVALE RD,1.39290277450106,103.897404571333
258A COMPASSVALE RD,1.39293474439618,103.896918221248
250A COMPASSVALE ST,1.39168319471195,103.899880323417
102 RIVERVALE WALK,1.38180761026047,103.900893229708
302C ANCHORVALE LINK,1.38807961549725,103.890153139284
262C COMPASSVALE ST,1.3945703423105,103.895105269913
226C COMPASSVALE WALK,1.3882561861814,103.900017893677
302D ANCHORVALE LINK,1.38820370896418,103.889719168414
152 SERANGOON NTH AVE 1,1.36934726797811,103.872613997697
147 SERANGOON NTH AVE 1,1.368479509921,103.872662860362
3 LOR LEW LIAN,1.3504753599142,103.876132957211
217 SERANGOON AVE 4,1.35763504826186,103.87209077271
261 SERANGOON CTRL DR,1.35388032675518,103.872366663054
303 SERANGOON AVE 2,1.35349356621383,103.867045529778
1 LOR LEW LIAN,1.35086712646948,103.875343939672
206 SERANGOON CTRL,1.35347506410685,103.873392281903
127 SERANGOON NTH AVE 1,1.36562823499679,103.87183133243
510 SERANGOON NTH AVE 4,1.3705945092529,103.875781975365
553 SERANGOON NTH AVE 3,1.37171071388476,103.871233716329
507 SERANGOON NTH AVE 4,1.37195725612876,103.875267195326
227 SERANGOON AVE 4,1.35647098065067,103.871126764494
118 SERANGOON NTH AVE 1,1.36759548630874,103.870917753447
330 SERANGOON AVE 3,1.34993696977745,103.869562944176
551 SERANGOON NTH AVE 3,1.37235594099349,103.870847793487
231 SERANGOON AVE 3,1.35501762599795,103.868367739693
210 SERANGOON CTRL,1.35492978202647,103.873639912916
234 SERANGOON AVE 3,1.35479953784915,103.869534332454
408 SERANGOON AVE 1,1.34724731259566,103.873453024365
402 SERANGOON AVE 1,1.34665824913559,103.87290463863
426 SERANGOON AVE 1,1.34779505728772,103.876022094599
419 SERANGOON CTRL,1.34920192004094,103.875859701938
548 SERANGOON NTH AVE 3,1.37315869132628,103.870675917707
540 SERANGOON NTH AVE 4,1.37461893085728,103.872573520638
212 SERANGOON AVE 4,1.35680090852309,103.873051105555
331 SERANGOON AVE 3,1.34964853999773,103.870212188005
257 SERANGOON CTRL DR,1.35512612578152,103.872029738595
506B SERANGOON NTH AVE 4,1.37247361637556,103.875802118899
535 SERANGOON NTH AVE 4,1.37380603093526,103.873980237636
142 SERANGOON NTH AVE 1,1.36738923192237,103.873635517365
125 SERANGOON NTH AVE 1,1.36645063324256,103.872110832451
234A SERANGOON AVE 2,1.35429542901204,103.869169644979
232A SERANGOON AVE 2,1.3542541908246,103.868542956652
321 SERANGOON AVE 2,1.35120526890578,103.867769527625
406 TAMPINES ST 41,1.35782898281101,103.945792875974
255 TAMPINES ST 21,1.35274328723174,103.950383574634
420 TAMPINES ST 41,1.35786466213391,103.947534562834
452 TAMPINES ST 42,1.35685637450276,103.95462928453
850 TAMPINES ST 82,1.35304367332025,103.935965645315
818 TAMPINES ST 81,1.34797229492491,103.93683820272
202 TAMPINES ST 21,1.35290528862856,103.952539174975
846 TAMPINES ST 82,1.35215736918661,103.935923497654
290 TAMPINES ST 22,1.34988127726088,103.954596296501
112 TAMPINES ST 11,1.34629813577256,103.947509805595
206 TAMPINES ST 21,1.35086005592172,103.952352388168
297 TAMPINES ST 22,1.35114990913317,103.954792487016
877 TAMPINES ST 84,1.3525173992233,103.931546706451
875 TAMPINES ST 84,1.35268528055942,103.932006515285
102 TAMPINES ST 11,1.34671616267656,103.945521388285
205 TAMPINES ST 21,1.35171755145102,103.951966044566
258 TAMPINES ST 21,1.35433851523616,103.950029531311
878 TAMPINES AVE 8,1.35221541643949,103.93138588044
808 TAMPINES AVE 4,1.34649483830584,103.936047649782
226 TAMPINES ST 23,1.35551796009099,103.954009189132
209 TAMPINES ST 21,1.35191743647505,103.952832223103
288 TAMPINES ST 22,1.34885277403052,103.954704571774
339 TAMPINES ST 33,1.35114569081609,103.959124538361
855 TAMPINES ST 83,1.35358948409178,103.935306174109
365 TAMPINES ST 34,1.35768611954955,103.960620745568
707 TAMPINES ST 71,1.35764787653833,103.936890975165
704 TAMPINES ST 71,1.35655720440892,103.93716002138
362 TAMPINES ST 34,1.35625122843633,103.961576641177
894A TAMPINES ST 81,1.3480138915092,103.931916653887
228 TAMPINES ST 23,1.35560353232848,103.954652057339
898A TAMPINES ST 81,1.34681318250334,103.934887284051
133 SIMEI ST 1,1.34731366588755,103.955678504969
864A TAMPINES ST 83,1.35468494629079,103.93573717832
916 TAMPINES ST 91,1.34863107372521,103.940290409375
120 SIMEI ST 1,1.34488867578581,103.953241348812
833 TAMPINES ST 83,1.35068936348008,103.933991536253
367A TAMPINES ST 34,1.35770234108771,103.959954453114
882 TAMPINES ST 84,1.35204685430766,103.933462041225
928 TAMPINES ST 91,1.34597336332085,103.940210611577
725 TAMPINES ST 71,1.35698450659332,103.935334493766
881 TAMPINES ST 84,1.35231180472164,103.932784284108
701 TAMPINES ST 71,1.35617182936881,103.936798850032
437 TAMPINES ST 43,1.35996624539324,103.951587758584
273 TAMPINES ST 22,1.3486871605976,103.950450298399
218 TAMPINES ST 24,1.35443550096726,103.952286197035
228 SIMEI ST 4,1.34255218902353,103.95604089383
123 SIMEI ST 1,1.34530661835844,103.953187956159
148 SIMEI ST 1,1.34626694058524,103.955964816441
883 TAMPINES ST 84,1.35185622978387,103.932939029289
911 TAMPINES ST 91,1.34983189105158,103.939568613828
107 SIMEI ST 1,1.34216113967269,103.950489942022
222 SIMEI ST 4,1.34153100400286,103.956985966766
241 TAMPINES ST 21,1.35461516668329,103.947116640698
101 SIMEI ST 1,1.34084991073361,103.951433717517
253 SIMEI ST 1,1.34182116705155,103.952585980598
493D TAMPINES ST 43,1.3623806133395,103.951492191718
341 TAMPINES ST 33,1.35114570156742,103.961134938725
360 TAMPINES ST 34,1.35561756499876,103.962257931593
161 SIMEI RD,1.34535115701675,103.960120896288
922 TAMPINES ST 91,1.3474951052091,103.940762770964
712 TAMPINES ST 71,1.35894478167472,103.937160853772
160 SIMEI RD,1.34517037107871,103.959675912667
706 TAMPINES ST 71,1.35750385698396,103.937559746526
321 TAMPINES ST 33,1.35069890623764,103.957515688038
234 SIMEI ST 4,1.34346512339978,103.955448165902
256 TAMPINES ST 21,1.35323572708512,103.949946614899
165 SIMEI RD,1.34553016120065,103.959248804134
862 TAMPINES ST 83,1.35468486241787,103.936502887927
842B TAMPINES ST 82,1.35132561986975,103.936921079502
515B TAMPINES CTRL 7,1.35696781983179,103.93866770469
168C SIMEI LANE,1.34247709890667,103.958539053563
168A SIMEI LANE,1.34273869646671,103.958976326972
495C TAMPINES ST 43,1.36323870680685,103.951624679385
124 TAMPINES ST 11,1.34518428911075,103.949793325094
895 TAMPINES ST 81,1.34778263902829,103.931593522645
312 TAMPINES ST 33,1.35257036820686,103.957257299848
937 TAMPINES AVE 5,1.34723955510921,103.941637495623
857 TAMPINES ST 83,1.35430306838396,103.93590010205
941 TAMPINES AVE 5,1.34943571232065,103.94073476034
943 TAMPINES AVE 5,1.3501781901882,103.941193548918
51 LOR 6 TOA PAYOH,1.33778337648437,103.852507455855
195 KIM KEAT AVE,1.33029303390833,103.859165821409
3 UPP ALJUNIED LANE,1.33399297498361,103.879892742452
225 LOR 8 TOA PAYOH,1.33950753135564,103.855914162743
5 UPP ALJUNIED LANE,1.33372865982667,103.879898473982
194 KIM KEAT AVE,1.33093933675528,103.858181909317
26 TOA PAYOH EAST,1.33291837032644,103.856763112528
73 LOR 4 TOA PAYOH,1.33432001132261,103.851714329027
3 LOR 7 TOA PAYOH,1.33919545395687,103.854450883864
113 LOR 1 TOA PAYOH,1.34128334016832,103.844605484696
128 LOR 1 TOA PAYOH,1.33781616112251,103.844214270088
